Distance,Side,Temperature,Humidity,Pressure,Visibility,Wind_Direction,Wind_Speed,Precipitation,Weather_Condition,Junction,Traffic_Signal,Sunrise_Sunset,highway,oneway,lanes,maxspeed,sev_cat
0.0,R,86.0,37.0,29.33,10.0,SW,14.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,74.0,35.0,29.04,10.0,S,10.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,74.0,35.0,29.04,10.0,S,10.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,87.0,51.0,29.24,10.0,SW,6.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,87.0,51.0,29.24,10.0,SW,6.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.18000000715300002,R,68.0,65.0,29.04,10.0,SE,8.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.18000000715300002,R,68.0,65.0,29.04,10.0,SE,8.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,L,62.0,75.0,29.26,10.0,SE,8.0,0.02,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,L,62.0,75.0,29.26,10.0,SE,8.0,0.02,Cloudy,False,False,Day,residential,False,2,25,Major below 75
1.14999997616,R,68.0,32.0,30.08,10.0,W,9.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
1.14999997616,R,68.0,32.0,30.08,10.0,W,9.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,63.0,48.0,29.29,10.0,CALM,0.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,63.0,48.0,29.29,10.0,CALM,0.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,68.0,39.0,29.32,10.0,S,14.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,68.0,39.0,29.32,10.0,S,14.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.170000001788,R,43.0,58.0,29.33,10.0,E,10.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.170000001788,R,43.0,58.0,29.33,10.0,E,10.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
1.73000001907,R,19.0,77.0,30.06,3.0,NE,13.8,0.01,Snow,True,False,Day,residential,False,2,25,Major below 75
1.73000001907,R,19.0,77.0,30.06,3.0,NE,13.8,0.01,Snow,True,False,Day,residential,False,2,25,Major below 75
0.0,R,-2.9,59.0,29.97,3.0,W,17.3,0.0,Fog,False,False,Day,residential,False,2,25,Major below 75
0.0,R,-2.9,59.0,29.97,3.0,W,17.3,0.0,Fog,False,False,Day,residential,False,2,25,Major below 75
5.82000017166,R,24.1,77.0,30.48,1.0,S,4.6,0.01,Snow,False,False,Day,residential,False,2,25,Major below 75
5.82000017166,R,24.1,77.0,30.48,1.0,S,4.6,0.01,Snow,False,False,Day,residential,False,2,25,Major below 75
0.0,R,39.0,93.0,29.92,5.0,SE,4.6,0.07,Rain,False,False,Night,residential,False,2,25,Major below 75
0.0,R,39.0,93.0,29.92,5.0,SE,4.6,0.07,Rain,False,False,Night,residential,False,2,25,Major below 75
0.0,R,28.9,82.0,29.48,2.0,W,15.0,0.0,Snow,False,False,Day,residential,False,2,25,Major below 75
0.0,R,28.9,82.0,29.48,2.0,W,15.0,0.0,Snow,False,False,Day,residential,False,2,25,Major below 75
3.4800000190700002,R,34.0,82.0,30.56,9.0,NE,10.4,0.01,Rain,False,False,Day,residential,False,2,25,Major below 75
3.4800000190700002,R,34.0,82.0,30.56,9.0,NE,10.4,0.01,Rain,False,False,Day,residential,False,2,25,Major below 75
0.0,R,70.0,90.0,29.39,7.0,NW,5.0,0.0,Rain,False,False,Night,secondary,False,2,45,Major above 250
0.0,L,63.0,63.0,29.79,10.0,CALM,0.0,0.0,Cloudy,False,False,Day,secondary,False,2,45,Major above 250
0.0,R,49.0,64.0,29.17,10.0,SW,3.0,0.0,Cloudy,False,False,Night,primary,True,2,35,Major 75 to 125
0.0,R,49.0,64.0,29.17,10.0,SW,3.0,0.0,Cloudy,False,False,Night,unclassified,False,2,25,Major above 250
0.0,R,49.0,64.0,29.17,10.0,SW,3.0,0.0,Cloudy,False,False,Night,residential,False,2,25,Major above 250
0.0,R,45.0,97.0,29.51,2.0,SE,10.0,0.0,Rain,False,False,Day,primary,True,2,35,Major 75 to 125
0.0,R,45.0,97.0,29.51,2.0,SE,10.0,0.0,Rain,False,False,Day,unclassified,False,2,25,Major above 250
0.0,R,45.0,97.0,29.51,2.0,SE,10.0,0.0,Rain,False,False,Day,residential,False,2,25,Major above 250
0.0,L,67.0,84.0,29.68,10.0,S,9.0,0.0,Cloudy,False,False,Day,primary,True,2,35,Major 75 to 125
0.0,L,67.0,84.0,29.68,10.0,S,9.0,0.0,Cloudy,False,False,Day,unclassified,False,2,25,Major above 250
0.0,L,67.0,84.0,29.68,10.0,S,9.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major above 250
0.0,R,69.0,27.0,29.18,10.0,NW,13.0,0.0,Fair,False,False,Day,primary,True,2,35,Major 75 to 125
0.0,R,69.0,27.0,29.18,10.0,NW,13.0,0.0,Fair,False,False,Day,unclassified,False,2,25,Major above 250
0.0,R,69.0,27.0,29.18,10.0,NW,13.0,0.0,Fair,False,False,Day,residential,False,2,25,Major above 250
0.0,L,58.0,47.0,29.73,10.0,SE,10.0,0.0,Fair,False,False,Day,primary,True,2,35,Major 75 to 125
0.0,L,58.0,47.0,29.73,10.0,SE,10.0,0.0,Fair,False,False,Day,unclassified,False,2,25,Major above 250
0.0,L,58.0,47.0,29.73,10.0,SE,10.0,0.0,Fair,False,False,Day,residential,False,2,25,Major above 250
0.0,L,73.0,44.0,29.76,10.0,NE,3.0,0.0,Fair,False,False,Day,primary,True,2,35,Major 75 to 125
0.0,L,73.0,44.0,29.76,10.0,NE,3.0,0.0,Fair,False,False,Day,unclassified,False,2,25,Major above 250
0.0,L,73.0,44.0,29.76,10.0,NE,3.0,0.0,Fair,False,False,Day,residential,False,2,25,Major above 250
1.32000005245,R,77.0,74.0,29.24,10.0,SW,12.0,0.0,Fair,True,False,Day,primary,True,2,35,Major 75 to 125
1.32000005245,R,77.0,74.0,29.24,10.0,SW,12.0,0.0,Fair,True,False,Day,unclassified,False,2,25,Major above 250
1.32000005245,R,77.0,74.0,29.24,10.0,SW,12.0,0.0,Fair,True,False,Day,residential,False,2,25,Major above 250
0.0,L,87.0,35.0,29.45,10.0,NW,17.0,0.0,Fair,False,False,Day,primary,True,2,35,Major 75 to 125
0.0,L,87.0,35.0,29.45,10.0,NW,17.0,0.0,Fair,False,False,Day,unclassified,False,2,25,Major above 250
0.0,L,87.0,35.0,29.45,10.0,NW,17.0,0.0,Fair,False,False,Day,residential,False,2,25,Major above 250
1.75999999046,L,92.0,54.0,29.32,10.0,NW,7.0,0.0,Fair,False,False,Day,primary,True,2,35,Major 75 to 125
1.75999999046,L,92.0,54.0,29.32,10.0,NW,7.0,0.0,Fair,False,False,Day,unclassified,False,2,25,Major above 250
1.75999999046,L,92.0,54.0,29.32,10.0,NW,7.0,0.0,Fair,False,False,Day,residential,False,2,25,Major above 250
0.0,L,71.0,49.0,29.41,10.0,NW,18.0,0.0,Cloudy,False,False,Day,primary,True,2,35,Major 75 to 125
0.0,L,71.0,49.0,29.41,10.0,NW,18.0,0.0,Cloudy,False,False,Day,unclassified,False,2,25,Major above 250
0.0,L,71.0,49.0,29.41,10.0,NW,18.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major above 250
0.0,R,43.0,97.0,30.26,10.0,N,17.3,0.23,Rain,False,False,Night,primary,True,2,35,Major 75 to 125
0.0,R,43.0,97.0,30.26,10.0,N,17.3,0.23,Rain,False,False,Night,unclassified,False,2,25,Major above 250
0.0,R,43.0,97.0,30.26,10.0,N,17.3,0.23,Rain,False,False,Night,residential,False,2,25,Major above 250
1.033,R,71.0,78.0,28.85,10.0,W,18.0,0.0,Rain,False,False,Night,primary,True,2,35,Major 75 to 125
1.033,R,71.0,78.0,28.85,10.0,W,18.0,0.0,Rain,False,False,Night,unclassified,False,2,25,Major above 250
1.033,R,71.0,78.0,28.85,10.0,W,18.0,0.0,Rain,False,False,Night,residential,False,2,25,Major above 250
0.25,R,67.0,45.0,29.4,10.0,VAR,7.0,0.0,Cloudy,True,False,Day,primary,True,2,35,Major 75 to 125
0.25,R,67.0,45.0,29.4,10.0,VAR,7.0,0.0,Cloudy,True,False,Day,unclassified,False,2,25,Major above 250
0.25,R,67.0,45.0,29.4,10.0,VAR,7.0,0.0,Cloudy,True,False,Day,residential,False,2,25,Major above 250
0.0,L,68.0,59.0,29.84,10.0,NW,16.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 125 to 250
0.7699999809270001,R,53.0,89.0,30.16,0.5,CALM,0.0,0.0,Fog,False,False,Day,residential,False,2,25,Major 125 to 250
0.7699999809270001,R,71.0,59.0,29.79,10.0,NW,18.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 125 to 250
0.682,R,89.0,53.0,29.88,10.0,W,10.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 125 to 250
0.0,R,42.8,66.0,30.42,10.0,SW,4.6,9.99,Clear,False,True,Day,residential,True,1,25,Major 75 to 125
0.0,R,16.0,57.0,30.19,10.0,NW,17.0,0.0,Fair,False,False,Night,residential,True,1,25,Major 75 to 125
0.0,R,61.0,88.0,29.75,10.0,S,9.0,0.0,Cloudy,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,88.0,53.0,29.99,10.0,W,8.0,0.0,Cloudy,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,68.0,76.0,30.0,10.0,N,6.0,0.0,Cloudy,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,87.0,40.0,29.98,10.0,SW,8.0,0.0,Cloudy,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,66.0,40.0,30.12,10.0,W,7.0,0.0,Fair,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,80.0,43.0,29.88,10.0,E,9.0,0.0,Cloudy,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,68.0,93.0,29.47,9.0,N,15.0,0.21,Rain,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,87.0,36.0,29.99,10.0,NW,12.0,0.0,Fair,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,L,73.0,87.0,29.94,9.0,SW,9.0,0.0,Cloudy,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,47.0,77.0,29.85,10.0,W,9.0,0.0,Fair,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,85.0,55.0,29.55,10.0,SE,7.0,0.0,Fair,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,51.0,96.0,30.2,1.0,E,3.0,0.0,Drizzle,False,False,Night,residential,True,1,25,Major 75 to 125
0.0,R,39.0,36.0,29.75,10.0,NW,16.0,0.0,Fair,False,False,Night,residential,True,1,25,Major 75 to 125
2.8599998951,R,39.0,33.0,30.04,15.0,S,7.0,0.0,Cloudy,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,55.0,94.0,29.32,10.0,CALM,0.0,0.0,Cloudy,False,False,Day,residential,True,1,25,Major 75 to 125
0.129999995232,R,63.0,72.0,29.66,10.0,S,5.0,0.0,Cloudy,False,False,Night,residential,True,1,25,Major 75 to 125
0.0,R,64.0,100.0,29.35,5.0,SE,7.0,0.0,Cloudy,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,28.9,89.0,30.41,2.0,SW,3.5,0.01,Snow,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,19.4,86.0,29.94,1.5,N,9.2,0.01,Snow,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,35.1,96.0,29.54,2.0,NW,5.8,0.04,Snow,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,33.1,70.0,29.7,10.0,SW,16.1,0.0,Cloudy,False,False,Night,residential,True,1,25,Major 75 to 125
0.0,R,30.0,96.0,29.66,0.8,NW,5.8,0.03,Snow,False,False,Night,residential,True,1,25,Major 75 to 125
0.0,R,37.4,93.0,30.11,4.0,NE,8.1,0.05,Rain,True,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,33.1,89.0,30.32,0.8,NE,4.6,0.0,Snow,True,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,59.0,42.0,30.02,10.0,CALM,0.0,0.0,Fair,False,True,Night,residential,True,1,25,Major 75 to 125
0.984,R,75.0,51.0,29.11,10.0,NE,9.0,0.0,Cloudy,False,False,Day,residential,True,1,25,Major 75 to 125
0.0,R,29.0,67.0,29.0,10.0,W,7.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 125 to 250
0.0,R,49.0,97.0,29.49,10.0,NE,7.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 125 to 250
1.5499999523199999,R,33.0,89.0,28.96,10.0,NE,5.0,0.0,Cloudy,False,False,Night,residential,False,2,25,Major 125 to 250
0.0,R,91.0,55.0,29.78,10.0,E,6.0,0.0,Cloudy,False,True,Day,residential,False,2,25,Major 125 to 250
0.0,R,72.0,46.0,29.32,10.0,NE,5.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 125 to 250
0.0,R,87.0,44.0,29.22,10.0,SW,10.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 125 to 250
0.096,R,74.0,87.0,29.75,9.0,CALM,0.0,0.0,Fair,False,True,Night,residential,False,2,25,Major 125 to 250
1.178,R,98.0,31.0,29.7,10.0,W,8.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 125 to 250
8.31000041962,R,73.0,73.0,29.18,10.0,NE,12.0,0.0,Fair,False,False,Night,primary,False,3,30,Major below 75
0.0,R,89.0,45.0,30.0,10.0,NE,5.0,0.0,Cloudy,False,False,Day,primary,False,3,30,Major below 75
0.83,L,36.0,89.0,30.1,2.5,NE,6.9,0.0,Rain,False,False,Night,tertiary,True,3,35,Major above 250
1.38,L,36.0,93.0,30.06,2.0,E,8.1,0.05,Rain,False,False,Night,tertiary,True,3,35,Major above 250
1.38,L,36.0,89.0,29.41,10.0,NW,16.1,0.0,Rain,False,False,Night,tertiary,True,3,35,Major above 250
1.14,L,45.0,97.0,30.17,1.5,E,6.9,0.25,Rain,False,False,Night,tertiary,True,3,35,Major above 250
0.83,L,37.0,89.0,29.92,1.5,NE,9.2,0.02,Rain,False,False,Day,tertiary,True,3,35,Major above 250
1.38,L,28.0,92.0,29.57,0.2,N,23.0,0.02,Snow,False,False,Day,tertiary,True,3,35,Major above 250
0.83,L,39.9,93.0,29.94,0.8,E,8.1,0.0,Drizzle,False,False,Night,tertiary,True,3,35,Major above 250
0.83,L,39.9,93.0,29.94,0.8,E,8.1,0.0,Drizzle,False,False,Night,tertiary,True,3,35,Major above 250
1.38,L,39.9,97.0,29.95,0.8,E,9.2,0.0,Cloudy,False,False,Day,tertiary,True,3,35,Major above 250
0.0,L,37.0,93.0,29.88,10.0,E,8.0,0.0,Cloudy,False,False,Night,tertiary,True,3,35,Major above 250
0.0,L,54.0,97.0,28.73,0.0,SE,10.0,0.01,Drizzle,False,False,Day,tertiary,True,3,35,Major above 250
0.0,L,61.0,52.0,29.44,10.0,NW,12.0,0.0,Fair,False,False,Day,tertiary,True,3,35,Major above 250
0.0,L,81.0,49.0,29.58,10.0,SE,9.0,0.0,Fair,False,False,Day,tertiary,True,3,35,Major above 250
0.0,L,74.0,48.0,29.78,10.0,N,10.0,0.0,Fair,False,False,Day,tertiary,True,3,35,Major above 250
0.0,L,73.0,90.0,29.51,7.0,S,6.0,0.0,Cloudy,False,False,Day,tertiary,True,3,35,Major above 250
0.0,L,54.0,93.0,29.32,10.0,NW,9.0,0.0,Fair,False,False,Day,tertiary,True,3,35,Major above 250
0.0,L,68.0,87.0,29.48,10.0,E,6.0,0.0,Cloudy,False,False,Day,tertiary,True,3,35,Major above 250
1.55999994278,L,44.0,71.0,29.45,10.0,NW,5.0,0.0,Fair,False,False,Night,tertiary,True,3,35,Major above 250
2.22000002861,L,41.0,70.0,29.64,10.0,W,12.7,0.0,Rain,False,False,Day,tertiary,True,3,35,Major above 250
0.0,L,37.0,67.0,29.62,10.0,NW,28.8,0.0,Rain,False,False,Day,tertiary,True,3,35,Major above 250
0.0,L,33.1,96.0,30.26,1.0,NW,6.9,0.02,Snow,False,False,Day,tertiary,True,3,35,Major above 250
3.4800000190700002,R,36.0,76.0,28.65,10.0,W,17.0,0.0,Cloudy,False,False,Day,residential,False,2,35,Major above 250
3.4800000190700002,R,36.0,76.0,28.65,10.0,W,17.0,0.0,Cloudy,False,False,Day,residential,False,1,25,Major above 250
0.0,R,32.0,88.0,28.89,2.0,N,13.0,0.0,Snow,False,False,Night,residential,False,2,35,Major above 250
0.0,R,32.0,88.0,28.89,2.0,N,13.0,0.0,Snow,False,False,Night,residential,False,1,25,Major above 250
0.0,R,37.0,62.0,29.27,10.0,SW,6.0,0.0,Cloudy,False,False,Night,residential,False,2,35,Major above 250
0.0,R,37.0,62.0,29.27,10.0,SW,6.0,0.0,Cloudy,False,False,Night,residential,False,1,25,Major above 250
0.0,R,54.0,59.0,28.9,10.0,SE,9.0,0.0,Cloudy,False,False,Night,residential,False,2,35,Major above 250
0.0,R,54.0,59.0,28.9,10.0,SE,9.0,0.0,Cloudy,False,False,Night,residential,False,1,25,Major above 250
1.01999998093,L,92.0,41.0,29.08,10.0,SW,14.0,0.0,Fair,False,False,Day,residential,False,2,35,Major above 250
1.01999998093,L,92.0,41.0,29.08,10.0,SW,14.0,0.0,Fair,False,False,Day,residential,False,1,25,Major above 250
0.0,R,72.0,93.0,28.97,10.0,SW,6.0,0.01,Rain,False,False,Day,residential,False,2,35,Major above 250
0.0,R,72.0,93.0,28.97,10.0,SW,6.0,0.01,Rain,False,False,Day,residential,False,1,25,Major above 250
0.0,R,75.0,76.0,29.04,10.0,CALM,0.0,0.0,Fair,False,False,Day,residential,False,2,35,Major above 250
0.0,R,75.0,76.0,29.04,10.0,CALM,0.0,0.0,Fair,False,False,Day,residential,False,1,25,Major above 250
4.82000017166,R,82.0,52.0,28.91,10.0,SW,8.0,0.0,Cloudy,False,False,Day,residential,False,2,35,Major above 250
4.82000017166,R,82.0,52.0,28.91,10.0,SW,8.0,0.0,Cloudy,False,False,Day,residential,False,1,25,Major above 250
0.0,R,68.0,96.0,28.88,10.0,SW,3.0,0.01,Rain,False,False,Day,residential,False,2,35,Major above 250
0.0,R,68.0,96.0,28.88,10.0,SW,3.0,0.01,Rain,False,False,Day,residential,False,1,25,Major above 250
0.0,R,70.0,87.0,29.02,10.0,W,9.0,0.0,Cloudy,False,False,Day,residential,False,2,35,Major above 250
0.0,R,70.0,87.0,29.02,10.0,W,9.0,0.0,Cloudy,False,False,Day,residential,False,1,25,Major above 250
0.0,R,86.0,49.0,29.21,10.0,CALM,0.0,0.0,Fair,False,False,Day,residential,False,2,35,Major above 250
0.0,R,86.0,49.0,29.21,10.0,CALM,0.0,0.0,Fair,False,False,Day,residential,False,1,25,Major above 250
0.0,R,77.0,71.0,29.2,10.0,W,6.0,0.0,Fair,False,False,Day,residential,False,2,35,Major above 250
0.0,R,77.0,71.0,29.2,10.0,W,6.0,0.0,Fair,False,False,Day,residential,False,1,25,Major above 250
0.0,R,86.0,46.0,29.01,10.0,SW,20.0,0.0,Fair,False,False,Day,residential,False,2,35,Major above 250
0.0,R,86.0,46.0,29.01,10.0,SW,20.0,0.0,Fair,False,False,Day,residential,False,1,25,Major above 250
0.0,R,63.0,97.0,29.06,1.0,CALM,0.0,0.07,Rain,False,False,Day,residential,False,2,35,Major above 250
0.0,R,63.0,97.0,29.06,1.0,CALM,0.0,0.07,Rain,False,False,Day,residential,False,1,25,Major above 250
0.0,R,45.0,86.0,29.44,9.0,SW,11.5,0.01,Rain,False,False,Day,residential,False,2,35,Major above 250
0.0,R,45.0,86.0,29.44,9.0,SW,11.5,0.01,Rain,False,False,Day,residential,False,1,25,Major above 250
0.0,R,25.0,92.0,29.92,0.5,NW,11.5,0.01,Snow,False,False,Day,residential,False,2,35,Major above 250
0.0,R,25.0,92.0,29.92,0.5,NW,11.5,0.01,Snow,False,False,Day,residential,False,1,25,Major above 250
0.0,R,24.1,91.0,30.25,1.0,SE,11.5,0.0,Snow,False,False,Day,residential,False,2,35,Major above 250
0.0,R,24.1,91.0,30.25,1.0,SE,11.5,0.0,Snow,False,False,Day,residential,False,1,25,Major above 250
0.0,R,9.0,88.0,30.57,6.0,W,5.8,0.0,Snow,False,False,Night,residential,False,2,35,Major above 250
0.0,R,9.0,88.0,30.57,6.0,W,5.8,0.0,Snow,False,False,Night,residential,False,1,25,Major above 250
0.0,R,39.0,67.0,30.38,10.0,NE,5.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,30.0,75.0,30.43,10.0,N,5.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,33.0,52.0,30.21,10.0,NW,5.0,0.0,Fair,False,False,Night,residential,False,2,25,Major below 75
0.0,R,30.0,51.0,29.83,10.0,NW,10.0,0.0,Fair,False,False,Night,residential,False,2,25,Major below 75
0.0,R,57.0,87.0,30.25,10.0,N,6.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,61.0,70.0,30.22,10.0,N,9.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,58.0,62.0,30.09,10.0,NE,22.0,0.0,Rain,False,False,Day,residential,False,2,25,Major below 75
0.0,R,60.0,60.0,29.98,10.0,NW,7.0,0.0,Fair,False,False,Night,residential,False,2,25,Major below 75
0.0,R,58.0,56.0,30.0,10.0,NW,9.0,0.0,Fair,False,False,Night,residential,False,2,25,Major below 75
0.0,R,62.0,37.0,30.07,10.0,SW,3.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,48.0,89.0,30.09,10.0,NE,5.0,0.0,Fair,False,False,Night,residential,False,2,25,Major below 75
0.0,R,55.0,96.0,29.89,2.0,NE,7.0,0.04,Rain,False,False,Night,residential,False,2,25,Major below 75
0.0,R,66.0,33.0,30.2,10.0,S,16.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,55.0,77.0,30.14,10.0,S,5.0,0.0,Fair,False,False,Night,residential,False,2,25,Major below 75
0.0,R,52.0,59.0,30.14,10.0,SW,9.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
1.2000000476800001,R,38.0,55.0,30.1,10.0,S,3.0,0.0,Fair,False,False,Night,residential,False,2,25,Major below 75
0.18000000715300002,R,38.0,97.0,29.73,4.0,CALM,0.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,45.0,71.0,29.76,10.0,NW,6.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
1.25,R,37.0,48.0,29.9,10.0,NW,10.0,0.0,Fair,False,False,Night,residential,False,2,25,Major below 75
0.0,R,39.0,62.0,29.85,10.0,S,5.0,0.0,Fair,False,False,Night,residential,False,2,25,Major below 75
0.0,R,50.0,52.0,29.75,10.0,SW,7.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,62.0,67.0,30.21,10.0,SE,7.0,0.0,Cloudy,False,False,Night,residential,False,2,25,Major below 75
0.25,R,54.0,97.0,30.11,4.0,S,15.0,0.01,Rain,False,False,Day,residential,False,2,25,Major below 75
1.2000000476800001,R,68.0,52.0,30.19,10.0,SE,5.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.18000000715300002,R,80.0,30.0,30.1,10.0,W,6.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,66.0,60.0,30.12,10.0,CALM,0.0,0.0,Fair,False,False,Night,residential,False,2,25,Major below 75
0.0,R,72.0,41.0,30.01,10.0,W,7.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,86.0,59.0,29.82,10.0,W,5.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,73.0,48.0,30.17,10.0,E,3.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,82.0,39.0,29.81,10.0,NW,14.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,84.0,47.0,29.93,10.0,SW,9.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.0,R,65.0,87.0,29.94,10.0,N,3.0,0.0,Fair,False,False,Night,residential,False,2,25,Major below 75
0.0,R,73.0,84.0,29.98,10.0,NE,7.0,0.01,Rain,False,False,Day,residential,False,2,25,Major below 75
0.0,R,79.0,50.0,29.87,10.0,SE,12.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,79.0,50.0,29.87,10.0,SE,12.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,71.0,41.0,29.85,10.0,W,16.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,67.0,93.0,29.64,8.0,CALM,0.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,L,90.0,48.0,29.91,10.0,W,8.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,51.0,92.0,29.82,10.0,CALM,0.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,67.0,81.0,29.68,10.0,SE,7.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
1.2000000476800001,R,67.0,33.0,29.85,10.0,NW,20.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
1.88999998569,R,67.0,57.0,29.98,10.0,SW,13.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.18000000715300002,R,57.0,93.0,29.73,10.0,S,7.0,0.14,Rain,False,False,Day,residential,False,2,25,Major below 75
0.0,R,65.0,65.0,30.1,10.0,N,6.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,59.0,87.0,30.01,10.0,SW,6.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major below 75
0.0,R,63.0,40.0,29.72,10.0,NW,13.0,0.0,Fair,False,False,Day,residential,False,2,25,Major below 75
0.695,R,39.0,73.0,29.91,10.0,S,8.1,0.0,Cloudy,False,False,Night,residential,False,2,25,Major below 75
0.344,R,25.0,92.0,29.51,0.2,N,15.0,0.03,Snow,False,False,Day,residential,False,2,25,Major below 75
0.695,R,29.0,96.0,30.09,1.0,CALM,0.0,0.0,Fog,False,False,Night,residential,False,2,25,Major below 75
0.0,R,45.0,97.0,29.8,9.0,W,5.0,0.0,Fair,False,False,Night,tertiary,False,2,25,Major 75 to 125
0.0,R,45.0,97.0,29.8,9.0,W,5.0,0.0,Fair,False,False,Night,tertiary,False,2,25,Major 125 to 250
0.0,R,45.0,97.0,29.8,9.0,W,5.0,0.0,Fair,False,False,Night,secondary,False,2,25,Major below 75
0.0,R,71.0,66.0,30.0,10.0,N,8.0,0.0,Cloudy,False,False,Day,tertiary,False,2,25,Major 75 to 125
0.0,R,71.0,66.0,30.0,10.0,N,8.0,0.0,Cloudy,False,False,Day,tertiary,False,2,25,Major 125 to 250
0.0,R,71.0,66.0,30.0,10.0,N,8.0,0.0,Cloudy,False,False,Day,secondary,False,2,25,Major below 75
0.0,R,61.0,78.0,29.92,10.0,N,5.0,0.0,Cloudy,False,False,Day,tertiary,False,2,25,Major 75 to 125
0.0,R,61.0,78.0,29.92,10.0,N,5.0,0.0,Cloudy,False,False,Day,tertiary,False,2,25,Major 125 to 250
